type,group_year,title,place,year,keyword,playtime,summary,url,thumbnail,,,,,,,,,,
다큐멘터리,1990,1994년 다큐멘터리 한국전쟁 제8편 후방전쟁,KBS영상사업단,1994년,"한국전쟁, 6.25전쟁, kbs, 피란민",3000,"1994년 KBS방송국이 6.25전쟁 40년을 맞이하여 타임워너사의 <세계 100대 다큐멘터리>에 선정된 1990년 KBS '다큐멘터리 한국전쟁'에 기초하여, 이후 새롭게 밝혀진 사실과 자료들을 증보하여 10부작으로 제작한 프로그램이다. 후방에서는 전쟁상황에 따라 동족간의 살상이 계속되고 남북한 주민들은 추위, 식량난, 생활고로 허덕이며 인간의 삶이 파괴되고 생전을 위한 또 다른 전쟁을 겪는 다는 내용을 담고 있다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,1994년 다큐멘터리 한국전쟁 제9편 휴전,KBS영상사업단,1994년,"한국전쟁, 6.25전쟁, kbs, 휴전협정",3000,"1994년 KBS방송국이 6.25전쟁 40년을 맞이하여 타임워너사의 <세계 100대 다큐멘터리>에 선정된 1990년 KBS '다큐멘터리 한국전쟁'에 기초하여, 이후 새롭게 밝혀진 사실과 자료들을 증보하여 10부작으로 제작한 프로그램이다. 미국의 아이전하워 대통령 취임과 스 탈린 사망으로 휴전회담은 새로운 돌파구를 찾게 되고 3년 1개월의 전쟁 끝에 휴전협정이 조인되는 내용을 담고 있다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,1994년 다큐멘터리 한국전쟁 제10편 에필로그-반성,KBS영상사업단,1994년,"한국전쟁, 6.25전쟁, kbs, 남북분단",3000,"1994년 KBS방송국이 6.25전쟁 40년을 맞이하여 타임워너사의 <세계 100대 다큐멘터리>에 선정된 1990년 KBS '다큐멘터리 한국전쟁'에 기초하여, 이후 새롭게 밝혀진 사실과 자료들을 증보하여 10부작으로 제작한 프로그램이다. 영원한 승자도 패자도 없이 끝난 한국전쟁은 남북한 모두에게 무엇을 남겼는가를 알아보며. 한반도의 영토분단은 마음의 분단으로 이어진 끝나지 않은 전쟁이라는 것을 보여준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제1편:(1948~1950)건국 그리고 전쟁,KBS영상사업단,1998년,"kbs, 한국전쟁, 6.25전쟁, 한국현대사",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제2편:(1951~1953)전쟁의 폐허를 딛고,KBS영상사업단,1998년,"kbs, 한국전쟁, 6.25전쟁, 한국현대사",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제3편:(1954~1956)전쟁의 세월은 지나고,KBS영상사업단,1998년,"kbs, 한국전쟁, 6.25전쟁, 한국현대사",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제4편:(1957~1959)절대권력의 시대,KBS영상사업단,1998년,"kbs, 한국현대사, 이승만대통령, 4.19혁명",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제5편:(1960~1962)혁명과 쿠테타,KBS영상사업단,1998년,"kbs, 한국현대사, 박정희대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제6편:(1963~1965)제3공화국의 시대,KBS영상사업단,1998년,"kbs, 한국현대사, 군사정권",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제7편:(1966~1969)긴장의 남북관계 그리고 삼선개헌,KBS영상사업단,1998년,"kbs, 한국현대사, 남북대립",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제8편:(1970~1972)유신 전야,KBS영상사업단,1998년,"kbs, 한국현대사, 유신, 박정희대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제9편:(1973~1976)겨울공화국,KBS영상사업단,1998년,"kbs, 한국현대사, 유신, 박정희대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제10편:(1977~1980)유신의 끝,KBS영상사업단,1998년,"kbs, 한국현대사, 유신, 박정희대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제11편:(1981~1984)전두환과 제5공화국,KBS영상사업단,1998년,"kbs, 한국현대사, 전두환대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제12편:(1985~1988)세계는 서울로 서울은 세계로,KBS영상사업단,1998년,"kbs, 한국현대사, 서울, 서울올림픽",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제13편:(1989~1992)제6공화국,KBS영상사업단,1998년,"kbs, 한국현대사, 노태우대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제14편:(1993~1995)문민정부시대,KBS영상사업단,1998년,"kbs, 한국현대사, 김영삼대통령, 문민정부",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
다큐멘터리,1990,대한민국 50년 특별기획 - KBS 영상실록 제15편:(1996~1997)새로운 세기를 향하여,KBS영상사업단,1998년,"kbs, 한국현대사, 김대중대통령",5400,"1998년 KBS영상사업단에서 제작한 대한민국 50년 특별기획 시리즈 영상실록이다. 1948년부터 1997년까지 50년간의 정치적 사건과 사회, 문화, 일상 등을 생생한 영상을 통해 50년간의 발자취를 더듬어 보며 다가오는 21세기를 대비할 수 있도록 방향을 제시해준다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,박경석 육군 준장 구술,1.국군/경찰,2020년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 육군사관학교, 육사, 시비",654,"2020년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 박경석 예비역 육군 준장은 1950년 육군사관학교 생도 2기로 입학하였다. 입학 25일만에 6·25전쟁에 투입되어 포천전투에 참전하였고 부산까지 후퇴하여 17세에 최연소 육군 소위로 임관하였다. 현재 전쟁기념관에 있는 시비 <조국>과 <서시>의 작가이기도 하다. 6·25전쟁 투입 첫 날의 기억, 북방 1077고지 전투에서 인민군 포로가 됐던 경험과 전쟁기념관 설립과 관련된 일화 등을 구술하였다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,최영섭 해군 대령 구술,1.국군/경찰,2020년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 백두산함, 대한해협해전, 장사상륙작전",652,"2020년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 최영섭 예비역 해군 대령은 1947년 9월 해군사관학교 3기생으로 입교하였다. 임관 4개월 만인 1950년 6월 25일 우리나라 최초의 전투함 백두산함의 갑판사관으로 대한해협해전에 참전하였다. 전역 후에는 <6·25 바다의 전우들>을 집필하기도 하고 추모비 건립 운동 등 여러 활동을 하고 있다. 해군사관학교 입교, 대한해협해전의 시작과 과정, 그리고 전쟁의 아픔과 희생을 기억하는 것의 중요성 등을 구술하였다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,이배선 공군 대령 구술,1.국군/경찰,2020년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 공군사관학교, 공사, 조종사, 출격일지, 강릉기지",760,"2020년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 이배선 예비역 공군 대령은 1949년 공군사관학교 1기생으로 입교하여 대한민국 공군사관학교가 배출한 최초의 조종사이다. 6·25전쟁 중 총 92회 출격을 하였고 6·25전쟁 항공작전의 출격기록들을 <출격일지>로 남겨두었다. 공군사관학교 입교, 6·25전쟁 중 강릉기지에서의 첫 출격, 그리고 임택순 전우 등 희생된 동료에 대한 기억 등을 구술하였다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,류영봉 카투사 1기 구술,4.기타,2021년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 장진호 전투, 흥남철수, 미8군, 인천상륙작전",531,"2021년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 류영봉 구술자는 6·25전쟁 당시 카투사 K군번 1기로 UN군에 배속되어 인천상륙작전, 장진호 전투, 흥남철수에 참전하였다. 전쟁 이후에는 전역을 하고 미 8군 병원에 근무하시면서 평생 환자를 위해 봉사하였다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,박옥선 간호장교 2기 구술,4.기타,2021년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 육군, 군의학교",503,"2021년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 박옥선 구술자는 6·25전쟁 당시 육군 군의학교에 지원하여 간호장교로 발령받아 부상자들을 치료하고, 이후에도 보훈병원과 석탄공사 종합병원에서 근무를 하면서 평생 환자를 돌보며 봉사하셨다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,정기숙 여자학도병 구술,4.기타,2021년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 학도병",534,2021년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 정기숙 구술자는 6?25전쟁 당시 여자학도병으로 자원하여 6사단 7연대 소속으로 최전방에서 압록강까지 이동하면서 포스터 및 방송 등의 정훈활동을 하였다.," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
구술영상,2020 ,최선분 여자의용군 구술,4.기타,2021년,"구술영상, 인터뷰, 구술채록, 구술사, 참전자, 참전용사, 6·25전쟁, 한국전쟁, 육군, 부관학교, 주월한국군사령부, 베트남전쟁",653,"2021년 구술영상 아카이브 구축 사업 관련 본 촬영 최종본 영상이다. 최선분 구술자는 6·25전쟁 당시 여자의용군 3기로 지원하여 기초군사훈련을 마치고 부관학교에서 추가 교육을 받은 후 후배 양성에 힘썼으며, 이후 주월한국군사령부에 소속되어 한국군의 사기를 촉진시키는 등의 임무를 수행하였다."," /movies/00/1_흥남 철수, 한국.mp4", /images/00/ing.png,,,,,,,,,,
